CustomerID,Recency,Frequency,Monetory,R,F,M,RFM,RFM_Score,Loyal_customer
2489.0,203,6,18864.0,4,4,4,444,12,Bronze
2490.0,10,59,111470.0,1,2,2,122,5,Platinum
2491.0,9,213,124514.0,1,1,2,112,4,Platinum
2492.0,45,296,395123.0,3,1,1,311,5,Platinum
2493.0,139,6,20033.0,4,4,4,444,12,Bronze
2494.0,14,53,127475.0,2,2,2,222,6,Gold
2495.0,144,20,40232.0,4,3,3,433,10,Silver
2496.0,20,35,41596.0,3,3,3,333,9,Silver
2497.0,146,116,157700.0,4,1,2,412,7,Gold
2498.0,239,7,19030.0,4,4,4,444,12,Bronze
2499.0,9,934,642095.0,1,1,1,111,3,Platinum
2500.0,25,128,75094.0,3,1,3,313,7,Gold
2501.0,20,91,66637.0,3,2,3,323,8,Gold
2502.0,9,72,257542.0,1,2,1,121,4,Platinum
2503.0,365,41,24292.0,4,3,4,434,11,Bronze
2504.0,108,12,25560.0,4,4,4,444,12,Bronze
2505.0,20,32,52646.0,3,3,3,333,9,Silver
2506.0,16,302,677311.0,2,1,1,211,4,Platinum
2507.0,52,4,-14575.0,3,4,4,344,11,Bronze
2508.0,205,6,7980.0,4,4,4,444,12,Bronze
2509.0,40,72,147161.0,3,2,2,322,7,Gold
2510.0,214,14,40426.0,4,4,3,443,11,Bronze
2511.0,17,10,18424.0,2,4,4,244,10,Silver
2512.0,115,26,152639.0,4,3,2,432,9,Silver
2513.0,14,81,143854.0,2,2,2,222,6,Gold
2514.0,10,176,620479.0,1,1,1,111,3,Platinum
2515.0,40,8,59680.0,3,4,3,343,10,Silver
2516.0,51,9,23444.0,3,4,4,344,11,Bronze
2517.0,9,88,88210.0,1,2,2,122,5,Platinum
2518.0,85,3,5376.0,4,4,4,444,12,Bronze
2519.0,9,65,125747.0,1,2,2,122,5,Platinum
2520.0,142,29,23791.0,4,3,4,434,11,Bronze
2521.0,12,93,121126.0,2,2,2,222,6,Gold
2522.0,50,21,17550.0,3,3,4,334,10,Silver
2524.0,3,291,325660.0,1,1,1,111,3,Platinum
2525.0,11,409,363712.0,2,1,1,211,4,Platinum
2526.0,18,1,13968.0,2,4,4,244,10,Silver
2527.0,51,29,55293.0,3,3,3,333,9,Silver
2528.0,3,149,305274.0,1,1,1,111,3,Platinum
2529.0,10,191,64319.0,1,1,3,113,5,Platinum
2530.0,10,45,95684.0,1,2,2,122,5,Platinum
2531.0,26,9,22333.0,3,4,4,344,11,Bronze
2532.0,220,7,28544.0,4,4,4,444,12,Bronze
2533.0,10,37,70712.0,1,3,3,133,7,Gold
2534.0,9,63,117683.0,1,2,2,122,5,Platinum
2535.0,12,188,418511.0,2,1,1,211,4,Platinum
2536.0,10,11,39472.0,1,4,3,143,8,Gold
2537.0,116,27,77629.0,4,3,3,433,10,Silver
2538.0,10,116,4987212.0,1,1,1,111,3,Platinum
2539.0,7,10,73949.0,1,4,3,143,8,Gold
2540.0,10,25,31453.0,1,3,4,134,8,Gold
2541.0,46,7,14120.0,3,4,4,344,11,Bronze
2542.0,134,18,32798.0,4,3,4,434,11,Bronze
2543.0,243,22,120164.0,4,3,2,432,9,Silver
2544.0,14,29,58423.0,2,3,3,233,8,Gold
2545.0,18,21,42315.0,2,3,3,233,8,Gold
2546.0,11,44,301242.0,2,2,1,221,5,Platinum
2547.0,20,14,40134.0,3,4,3,343,10,Silver
2548.0,9,87,311225.0,1,2,1,121,4,Platinum
2549.0,50,273,648038.0,3,1,1,311,5,Platinum
2550.0,10,206,123233.0,1,1,2,112,4,Platinum
2551.0,359,25,57864.0,4,3,3,433,10,Silver
2552.0,20,35,26199.0,3,3,4,334,10,Silver
2553.0,51,76,194369.0,3,2,2,322,7,Gold
2554.0,21,13,117993.0,3,4,2,342,9,Silver
2555.0,150,41,84447.0,4,3,2,432,9,Silver
2556.0,2,134,310503.0,1,1,1,111,3,Platinum
2557.0,18,7,251328.0,2,4,1,241,7,Gold
2558.0,14,98,137562.0,2,2,2,222,6,Gold
2559.0,16,119,87156.0,2,1,2,212,5,Platinum
2560.0,10,69,131835.0,1,2,2,122,5,Platinum
2562.0,52,8,63054.0,3,4,3,343,10,Silver
2563.0,2,272,538550.0,1,1,1,111,3,Platinum
2564.0,10,306,711129.0,1,1,1,111,3,Platinum
2565.0,17,31,110694.0,2,3,2,232,7,Gold
2566.0,51,48,107534.0,3,2,2,322,7,Gold
2567.0,18,209,435749.0,2,1,1,211,4,Platinum
2568.0,9,43,54787.0,1,2,3,123,6,Gold
2569.0,81,112,152946.0,4,1,2,412,7,Gold
2570.0,22,139,265224.0,3,1,1,311,5,Platinum
2571.0,13,41,215951.0,2,3,1,231,6,Gold
2572.0,208,40,164199.0,4,3,2,432,9,Silver
2573.0,9,74,234402.0,1,2,1,121,4,Platinum
2574.0,10,49,318572.0,1,2,1,121,4,Platinum
2575.0,17,123,256264.0,2,1,1,211,4,Platinum
2576.0,293,17,25874.0,4,4,4,444,12,Bronze
2577.0,10,62,67494.0,1,2,3,123,6,Gold
2578.0,4,33,109130.0,1,3,2,132,6,Gold
2579.0,19,12,-50372.0,2,4,4,244,10,Silver
2580.0,173,20,64792.0,4,3,3,433,10,Silver
2581.0,55,69,216614.0,3,2,1,321,6,Gold
2582.0,15,133,205765.0,2,1,1,211,4,Platinum
2583.0,41,51,106086.0,3,2,2,322,7,Gold
2584.0,9,41,72753.0,1,3,3,133,7,Gold
2585.0,12,69,135280.0,2,2,2,222,6,Gold
2586.0,107,54,106292.0,4,2,2,422,8,Gold
2587.0,17,271,270278.0,2,1,1,211,4,Platinum
2588.0,50,50,117711.0,3,2,2,322,7,Gold
2589.0,51,12,12748.0,3,4,4,344,11,Bronze
2590.0,10,24,47824.0,1,3,3,133,7,Gold
2591.0,10,161,3243332.0,1,1,1,111,3,Platinum
2592.0,9,65,137140.0,1,2,2,122,5,Platinum
2593.0,59,28,55309.0,3,3,3,333,9,Silver
2594.0,15,50,168376.0,2,2,2,222,6,Gold
2595.0,18,8,13631.0,2,4,4,244,10,Silver
2596.0,50,10,19212.0,3,4,4,344,11,Bronze
2597.0,19,139,458288.0,2,1,1,211,4,Platinum
2598.0,39,22,49990.0,3,3,3,333,9,Silver
2599.0,20,97,39319.0,3,2,3,323,8,Gold
2600.0,190,22,19122.0,4,3,4,434,11,Bronze
2601.0,52,30,18697.0,3,3,4,334,10,Silver
2602.0,5,139,353928.0,1,1,1,111,3,Platinum
2603.0,14,80,96442.0,2,2,2,222,6,Gold
2604.0,5,651,2137798.0,1,1,1,111,3,Platinum
2605.0,21,14,47738.0,3,4,3,343,10,Silver
2606.0,10,190,201764.0,1,1,2,112,4,Platinum
2607.0,11,141,121247.0,2,1,2,212,5,Platinum
2608.0,20,544,445511.0,3,1,1,311,5,Platinum
2609.0,38,147,111079.0,3,1,2,312,6,Gold
2610.0,26,18,7833.0,3,3,4,334,10,Silver
2611.0,11,23,270114.0,2,3,1,231,6,Gold
2612.0,15,40,104608.0,2,3,2,232,7,Gold
2613.0,102,45,28855.0,4,2,4,424,10,Silver
2614.0,6,461,481769.0,1,1,1,111,3,Platinum
2615.0,17,15,23647.0,2,4,4,244,10,Silver
2616.0,9,76,53659.0,1,2,3,123,6,Gold
2617.0,20,125,47900.0,3,1,3,313,7,Gold
2618.0,10,137,562737.0,1,1,1,111,3,Platinum
2619.0,2,128,67325.0,1,1,3,113,5,Platinum
2620.0,370,105,42912.0,4,1,3,413,8,Gold
2621.0,79,32,51641.0,4,3,3,433,10,Silver
2622.0,204,23,61366.0,4,3,3,433,10,Silver
2623.0,3,49,50777.0,1,2,3,123,6,Gold
2624.0,11,16,40134.0,2,4,3,243,9,Silver
2625.0,10,12,25046.0,1,4,4,144,9,Silver
2626.0,82,12,16884.0,4,4,4,444,12,Bronze
2627.0,13,91,52340.0,2,2,3,223,7,Gold
2628.0,168,61,76084.0,4,2,3,423,9,Silver
2629.0,77,40,33100.0,4,3,4,434,11,Bronze
2630.0,150,11,22317.0,4,4,4,444,12,Bronze
2631.0,136,24,30997.0,4,3,4,434,11,Bronze
2632.0,2,87,167780.0,1,2,2,122,5,Platinum
2633.0,369,4,8037.0,4,4,4,444,12,Bronze
2634.0,24,51,46465.0,3,2,3,323,8,Gold
2635.0,13,114,57860.0,2,1,3,213,6,Gold
2636.0,9,75,605585.0,1,2,1,121,4,Platinum
2637.0,38,30,21842.0,3,3,4,334,10,Silver
2638.0,10,151,178345.0,1,1,2,112,4,Platinum
2639.0,4,248,121689.0,1,1,2,112,4,Platinum
2640.0,174,7,21188.0,4,4,4,444,12,Bronze
2641.0,1,267,173554.0,1,1,2,112,4,Platinum
2642.0,179,19,32958.0,4,3,4,434,11,Bronze
2643.0,9,160,189204.0,1,1,2,112,4,Platinum
2644.0,16,12,13716.0,2,4,4,244,10,Silver
2645.0,44,40,40332.0,3,3,3,333,9,Silver
2646.0,20,142,90353.0,3,1,2,312,6,Gold
2647.0,13,58,21906.0,2,2,4,224,8,Gold
2648.0,173,25,41978.0,4,3,3,433,10,Silver
2649.0,403,12,43694.0,4,4,3,443,11,Bronze
2650.0,373,21,21015.0,4,3,4,434,11,Bronze
2651.0,167,12,24747.0,4,4,4,444,12,Bronze
2652.0,10,21,49673.0,1,3,3,133,7,Gold
2653.0,5,119,372260.0,1,1,1,111,3,Platinum
2654.0,22,74,159253.0,3,2,2,322,7,Gold
2655.0,240,11,17226.0,4,4,4,444,12,Bronze
2656.0,40,7,17513.0,3,4,4,344,11,Bronze
2657.0,117,18,51188.0,4,3,3,433,10,Silver
2658.0,16,77,848097.0,2,2,1,221,5,Platinum
2659.0,262,1,3708.0,4,4,4,444,12,Bronze
2660.0,134,14,45716.0,4,4,3,443,11,Bronze
2661.0,78,6,35718.0,4,4,4,444,12,Bronze
2662.0,367,2,19784.0,4,4,4,444,12,Bronze
2663.0,83,29,217510.0,4,3,1,431,8,Gold
2664.0,38,60,124346.0,3,2,2,322,7,Gold
2665.0,24,19,48880.0,3,3,3,333,9,Silver
2666.0,6,103,206209.0,1,1,1,111,3,Platinum
2667.0,3,43,85894.0,1,2,2,122,5,Platinum
2668.0,9,91,102097.0,1,2,2,122,5,Platinum
2669.0,10,103,210559.0,1,1,1,111,3,Platinum
2670.0,10,184,549059.0,1,1,1,111,3,Platinum
2671.0,9,42,53182.0,1,3,3,133,7,Gold
2672.0,82,7,12342.0,4,4,4,444,12,Bronze
2673.0,20,28,62196.0,3,3,3,333,9,Silver
2674.0,9,122,106920.0,1,1,2,112,4,Platinum
2675.0,24,84,52201.0,3,2,3,323,8,Gold
2676.0,3,21,63546.0,1,3,3,133,7,Gold
2677.0,18,11,37072.0,2,4,4,244,10,Silver
2678.0,22,34,499878.0,3,3,1,331,7,Gold
2679.0,242,5,35737.0,4,4,4,444,12,Bronze
2680.0,11,175,447464.0,2,1,1,211,4,Platinum
2681.0,85,24,50685.0,4,3,3,433,10,Silver
2682.0,15,96,56244.0,2,2,3,223,7,Gold
2683.0,20,65,159927.0,3,2,2,322,7,Gold
2684.0,81,49,162358.0,4,2,2,422,8,Gold
2685.0,90,43,325058.0,4,2,1,421,7,Gold
2686.0,26,97,445292.0,3,2,1,321,6,Gold
2687.0,23,112,198320.0,3,1,2,312,6,Gold
2688.0,3,275,387237.0,1,1,1,111,3,Platinum
2689.0,12,37,164242.0,2,3,2,232,7,Gold
2690.0,31,14,29944.0,3,4,4,344,11,Bronze
2691.0,20,140,217497.0,3,1,1,311,5,Platinum
2692.0,20,27,25210.0,3,3,4,334,10,Silver
2693.0,50,52,100890.0,3,2,2,322,7,Gold
2694.0,7,3,5044.0,1,4,4,144,9,Silver
2695.0,9,555,369976.0,1,1,1,111,3,Platinum
2696.0,55,35,51379.0,3,3,3,333,9,Silver
2697.0,89,131,121921.0,4,1,2,412,7,Gold
2698.0,9,506,411051.0,1,1,1,111,3,Platinum
2700.0,9,103,328544.0,1,1,1,111,3,Platinum
2701.0,14,217,75708.0,2,1,3,213,6,Gold
2702.0,212,8,16049.0,4,4,4,444,12,Bronze
2703.0,10,379,230857.0,1,1,1,111,3,Platinum
2704.0,24,33,62454.0,3,3,3,333,9,Silver
2705.0,9,90,116827.0,1,2,2,122,5,Platinum
2706.0,16,86,50154.0,2,2,3,223,7,Gold
2707.0,9,211,438036.0,1,1,1,111,3,Platinum
2708.0,9,94,180078.0,1,2,2,122,5,Platinum
2709.0,5,136,3035863.0,1,1,1,111,3,Platinum
2710.0,13,147,76856.0,2,1,3,213,6,Gold
2711.0,4,182,113369.0,1,1,2,112,4,Platinum
2712.0,4,237,179860.0,1,1,2,112,4,Platinum
2713.0,50,32,26458.0,3,3,4,334,10,Silver
2714.0,100,28,51509.0,4,3,3,433,10,Silver
2715.0,4,164,445913.0,1,1,1,111,3,Platinum
2716.0,10,46,111136.0,1,2,2,122,5,Platinum
2717.0,264,76,75982.0,4,2,3,423,9,Silver
2718.0,50,101,91172.0,3,2,2,322,7,Gold
2719.0,20,62,47878.0,3,2,3,323,8,Gold
2720.0,30,28,61750.0,3,3,3,333,9,Silver
2721.0,50,32,34846.0,3,3,4,334,10,Silver
2722.0,18,16,147223.0,2,4,2,242,8,Gold
2723.0,10,226,5754682.0,1,1,1,111,3,Platinum
2724.0,18,29,44172.0,2,3,3,233,8,Gold
2725.0,11,100,75550.0,2,2,3,223,7,Gold
2726.0,6,1150,1043253.0,1,1,1,111,3,Platinum
2727.0,19,22,57229.0,2,3,3,233,8,Gold
2728.0,88,55,113622.0,4,2,2,422,8,Gold
2729.0,18,39,109698.0,2,3,2,232,7,Gold
2730.0,130,28,59242.0,4,3,3,433,10,Silver
2731.0,10,63,159709.0,1,2,2,122,5,Platinum
2732.0,33,5,245476.0,3,4,1,341,8,Gold
2733.0,23,75,151874.0,3,2,2,322,7,Gold
2734.0,16,38,99091.0,2,3,2,232,7,Gold
2735.0,16,83,180043.0,2,2,2,222,6,Gold
2736.0,90,9,31384.0,4,4,4,444,12,Bronze
2737.0,50,306,143134.0,3,1,2,312,6,Gold
2738.0,175,10,26358.0,4,4,4,444,12,Bronze
2739.0,55,34,50292.0,3,3,3,333,9,Silver
2740.0,9,84,230547.0,1,2,1,121,4,Platinum
2741.0,146,69,94211.0,4,2,2,422,8,Gold
2742.0,45,8,14489.0,3,4,4,344,11,Bronze
2743.0,50,68,81782.0,3,2,3,323,8,Gold
2744.0,7,134,258136.0,1,1,1,111,3,Platinum
2745.0,10,180,176559.0,1,1,2,112,4,Platinum
2746.0,277,1,-3069.0,4,4,4,444,12,Bronze
2747.0,99,64,161666.0,4,2,2,422,8,Gold
2748.0,264,23,46572.0,4,3,3,433,10,Silver
2749.0,366,74,47133.0,4,2,3,423,9,Silver
2750.0,9,102,200773.0,1,1,2,112,4,Platinum
2751.0,9,33,105656.0,1,3,2,132,6,Gold
2752.0,51,21,43912.0,3,3,3,333,9,Silver
2753.0,200,23,66708.0,4,3,3,433,10,Silver
2754.0,299,2,12744.0,4,4,4,444,12,Bronze
2755.0,4,131,287897.0,1,1,1,111,3,Platinum
2756.0,200,1,9376.0,4,4,4,444,12,Bronze
2757.0,21,21,169431.0,3,3,2,332,8,Gold
2758.0,82,11,21520.0,4,4,4,444,12,Bronze
2759.0,14,227,349151.0,2,1,1,211,4,Platinum
2760.0,72,31,175602.0,3,3,2,332,8,Gold
2761.0,300,38,54832.0,4,3,3,433,10,Silver
2762.0,25,167,131409.0,3,1,2,312,6,Gold
2763.0,11,40,140110.0,2,3,2,232,7,Gold
2764.0,43,18,39579.0,3,3,3,333,9,Silver
2765.0,107,53,111718.0,4,2,2,422,8,Gold
2766.0,116,1,2100.0,4,4,4,444,12,Bronze
2767.0,9,67,138643.0,1,2,2,122,5,Platinum
2768.0,265,12,38200.0,4,4,3,443,11,Bronze
2769.0,241,10,23935.0,4,4,4,444,12,Bronze
2770.0,12,67,223635.0,2,2,1,221,5,Platinum
2771.0,52,39,95948.0,3,3,2,332,8,Gold
2772.0,54,81,158576.0,3,2,2,322,7,Gold
2773.0,12,56,225096.0,2,2,1,221,5,Platinum
2774.0,13,48,171170.0,2,2,2,222,6,Gold
2775.0,10,29,37344.0,1,3,4,134,8,Gold
2776.0,16,13,54198.0,2,4,3,243,9,Silver
2777.0,40,6,14724.0,3,4,4,344,11,Bronze
2778.0,11,31,371084.0,2,3,1,231,6,Gold
2779.0,85,48,113094.0,4,2,2,422,8,Gold
2780.0,15,18,98340.0,2,3,2,232,7,Gold
2781.0,48,352,170148.0,3,1,2,312,6,Gold
2782.0,19,16,58218.0,2,4,3,243,9,Silver
2783.0,44,30,23673.0,3,3,4,334,10,Silver
2784.0,175,8,15784.0,4,4,4,444,12,Bronze
2785.0,15,284,217121.0,2,1,1,211,4,Platinum
2786.0,209,35,71521.0,4,3,3,433,10,Silver
2787.0,14,30,30389.0,2,3,4,234,9,Silver
2788.0,69,16,55740.0,3,4,3,343,10,Silver
2789.0,10,32,176695.0,1,3,2,132,6,Gold
2790.0,15,211,113833.0,2,1,2,212,5,Platinum
2791.0,113,38,126900.0,4,3,2,432,9,Silver
2792.0,53,16,41074.0,3,4,3,343,10,Silver
2793.0,232,16,20410.0,4,4,4,444,12,Bronze
2794.0,368,13,33888.0,4,4,4,444,12,Bronze
2795.0,9,117,745905.0,1,1,1,111,3,Platinum
2796.0,70,39,82420.0,3,3,3,333,9,Silver
2797.0,9,89,234945.0,1,2,1,121,4,Platinum
2798.0,52,78,431200.0,3,2,1,321,6,Gold
2799.0,4,363,1851865.0,1,1,1,111,3,Platinum
2800.0,22,38,80239.0,3,3,3,333,9,Silver
2801.0,264,21,61196.0,4,3,3,433,10,Silver
2802.0,60,37,94538.0,3,3,2,332,8,Gold
2803.0,464,1,-831.0,4,4,4,444,12,Bronze
2804.0,21,31,78464.0,3,3,3,333,9,Silver
2805.0,10,36,115066.0,1,3,2,132,6,Gold
2806.0,89,30,75889.0,4,3,3,433,10,Silver
2807.0,16,37,73369.0,2,3,3,233,8,Gold
2808.0,4,118,291208.0,1,1,1,111,3,Platinum
2809.0,251,1,18160.0,4,4,4,444,12,Bronze
2810.0,12,236,519594.0,2,1,1,211,4,Platinum
2811.0,166,29,93665.0,4,3,2,432,9,Silver
2812.0,142,22,50301.0,4,3,3,433,10,Silver
2813.0,306,1,14328.0,4,4,4,444,12,Bronze
2814.0,6,18,48504.0,1,3,3,133,7,Gold
2815.0,12,136,240588.0,2,1,1,211,4,Platinum
2816.0,269,29,222850.0,4,3,1,431,8,Gold
2817.0,44,89,235829.0,3,2,1,321,6,Gold
2818.0,13,138,369904.0,2,1,1,211,4,Platinum
2819.0,24,19,90622.0,3,3,2,332,8,Gold
2820.0,47,14,49072.0,3,4,3,343,10,Silver
2821.0,40,22,169222.0,3,3,2,332,8,Gold
2822.0,2,500,662491.0,1,1,1,111,3,Platinum
2823.0,169,2,4022.0,4,4,4,444,12,Bronze
2824.0,236,6,97873.0,4,4,2,442,10,Silver
2825.0,20,35,101389.0,3,3,2,332,8,Gold
2826.0,12,99,466956.0,2,2,1,221,5,Platinum
2827.0,9,85,257999.0,1,2,1,121,4,Platinum
2828.0,14,126,261737.0,2,1,1,211,4,Platinum
2829.0,61,3,8070.0,3,4,4,344,11,Bronze
2830.0,41,69,157257.0,3,2,2,322,7,Gold
2831.0,11,87,170200.0,2,2,2,222,6,Gold
2832.0,13,23,131800.0,2,3,2,232,7,Gold
2833.0,11,58,127367.0,2,2,2,222,6,Gold
2834.0,52,15,38536.0,3,4,3,343,10,Silver
2835.0,142,8,24684.0,4,4,4,444,12,Bronze
2836.0,10,11,27602.0,1,4,4,144,9,Silver
2837.0,12,176,1339400.0,2,1,1,211,4,Platinum
2838.0,81,11,39478.0,4,4,3,443,11,Bronze
2839.0,42,28,855461.0,3,3,1,331,7,Gold
2840.0,10,15,40174.0,1,4,3,143,8,Gold
2841.0,10,46,146796.0,1,2,2,122,5,Platinum
2842.0,22,31,65303.0,3,3,3,333,9,Silver
2843.0,10,219,550788.0,1,1,1,111,3,Platinum
2844.0,9,297,941377.0,1,1,1,111,3,Platinum
2845.0,16,67,140508.0,2,2,2,222,6,Gold
2846.0,20,11,27300.0,3,4,4,344,11,Bronze
2847.0,50,6,26436.0,3,4,4,344,11,Bronze
2848.0,3,149,651200.0,1,1,1,111,3,Platinum
2849.0,237,18,42301.0,4,3,3,433,10,Silver
2850.0,81,14,48552.0,4,4,3,443,11,Bronze
2851.0,5,178,134520.0,1,1,2,112,4,Platinum
2852.0,4,115,245317.0,1,1,1,111,3,Platinum
2853.0,361,18,49208.0,4,3,3,433,10,Silver
2854.0,59,36,70304.0,3,3,3,333,9,Silver
2855.0,24,57,53737.0,3,2,3,323,8,Gold
2856.0,9,96,100349.0,1,2,2,122,5,Platinum
2857.0,12,63,69915.0,2,2,3,223,7,Gold
2858.0,26,19,45412.0,3,3,3,333,9,Silver
2859.0,50,66,86813.0,3,2,2,322,7,Gold
2860.0,14,45,147561.0,2,2,2,222,6,Gold
2861.0,3,115,952138.0,1,1,1,111,3,Platinum
2862.0,89,24,60294.0,4,3,3,433,10,Silver
2863.0,20,43,77752.0,3,2,3,323,8,Gold
2864.0,83,6,17310.0,4,4,4,444,12,Bronze
2865.0,46,44,128257.0,3,2,2,322,7,Gold
2866.0,81,14,29233.0,4,4,4,444,12,Bronze
2867.0,268,37,105563.0,4,3,2,432,9,Silver
2868.0,47,18,30543.0,3,3,4,334,10,Silver
2869.0,30,90,401237.0,3,2,1,321,6,Gold
2870.0,9,97,118323.0,1,2,2,122,5,Platinum
2871.0,262,136,103134.0,4,1,2,412,7,Gold
2872.0,16,96,192044.0,2,2,2,222,6,Gold
2873.0,17,133,132328.0,2,1,2,212,5,Platinum
2874.0,211,8,36966.0,4,4,4,444,12,Bronze
2875.0,106,7,32970.0,4,4,4,444,12,Bronze
2876.0,88,47,119004.0,4,2,2,422,8,Gold
2877.0,14,35,72124.0,2,3,3,233,8,Gold
2878.0,15,38,124714.0,2,3,2,232,7,Gold
2879.0,81,25,50309.0,4,3,3,433,10,Silver
2880.0,14,47,101045.0,2,2,2,222,6,Gold
2881.0,81,20,52358.0,4,3,3,433,10,Silver
2882.0,14,21,47926.0,2,3,3,233,8,Gold
2883.0,25,141,452381.0,3,1,1,311,5,Platinum
2884.0,11,657,333719.0,2,1,1,211,4,Platinum
2885.0,9,295,457277.0,1,1,1,111,3,Platinum
2886.0,9,51,46405.0,1,2,3,123,6,Gold
2887.0,212,90,193690.0,4,2,2,422,8,Gold
2888.0,12,93,175995.0,2,2,2,222,6,Gold
2889.0,173,16,21387.0,4,4,4,444,12,Bronze
2890.0,64,7,19650.0,3,4,4,344,11,Bronze
2891.0,53,69,221259.0,3,2,1,321,6,Gold
2892.0,264,24,50692.0,4,3,3,433,10,Silver
2893.0,367,21,-38138.0,4,3,4,434,11,Bronze
2894.0,10,123,529764.0,1,1,1,111,3,Platinum
2895.0,16,274,331835.0,2,1,1,211,4,Platinum
2896.0,260,14,104010.0,4,4,2,442,10,Silver
2897.0,177,2,4859.0,4,4,4,444,12,Bronze
2898.0,15,135,670301.0,2,1,1,211,4,Platinum
2899.0,51,18,116825.0,3,3,2,332,8,Gold
2900.0,16,123,90956.0,2,1,2,212,5,Platinum
2901.0,361,3,-3268.0,4,4,4,444,12,Bronze
2902.0,13,260,660555.0,2,1,1,211,4,Platinum
2903.0,81,61,106260.0,4,2,2,422,8,Gold
2904.0,81,45,93077.0,4,2,2,422,8,Gold
2905.0,354,54,146451.0,4,2,2,422,8,Gold
2906.0,8,134,191760.0,1,1,2,112,4,Platinum
2907.0,117,25,56421.0,4,3,3,433,10,Silver
2908.0,403,64,40763.0,4,2,3,423,9,Silver
2909.0,197,33,77529.0,4,3,3,433,10,Silver
2910.0,177,6,110868.0,4,4,2,442,10,Silver
2911.0,11,25,59477.0,2,3,3,233,8,Gold
2912.0,22,108,203656.0,3,1,2,312,6,Gold
2913.0,82,17,257648.0,4,4,1,441,9,Silver
2914.0,49,11,22909.0,3,4,4,344,11,Bronze
2915.0,7,167,213834.0,1,1,1,111,3,Platinum
2916.0,9,109,103808.0,1,1,2,112,4,Platinum
2917.0,174,8,18412.0,4,4,4,444,12,Bronze
2918.0,12,19,37601.0,2,3,4,234,9,Silver
2919.0,22,120,272688.0,3,1,1,311,5,Platinum
2920.0,10,79,182104.0,1,2,2,122,5,Platinum
2921.0,46,22,37304.0,3,3,4,334,10,Silver
2922.0,23,27,69082.0,3,3,3,333,9,Silver
2923.0,12,12,28954.0,2,4,4,244,10,Silver
2924.0,19,167,653050.0,2,1,1,211,4,Platinum
2925.0,142,22,49172.0,4,3,3,433,10,Silver
2926.0,18,44,84965.0,2,2,2,222,6,Gold
2927.0,264,1,37000.0,4,4,4,444,12,Bronze
2928.0,41,44,89621.0,3,2,2,322,7,Gold
2929.0,20,37,80726.0,3,3,3,333,9,Silver
2930.0,5,16,39061.0,1,4,3,143,8,Gold
2931.0,331,14,26600.0,4,4,4,444,12,Bronze
2932.0,10,155,361868.0,1,1,1,111,3,Platinum
2933.0,43,69,179956.0,3,2,2,322,7,Gold
2934.0,9,19,43982.0,1,3,3,133,7,Gold
2935.0,15,3,43056.0,2,4,3,243,9,Silver
2936.0,15,56,136474.0,2,2,2,222,6,Gold
2937.0,81,16,29088.0,4,4,4,444,12,Bronze
2938.0,2,37,45861.0,1,3,3,133,7,Gold
2939.0,228,1,23750.0,4,4,4,444,12,Bronze
2940.0,12,118,55678.0,2,1,3,213,6,Gold
2941.0,13,20,62464.0,2,3,3,233,8,Gold
2942.0,6,320,342397.0,1,1,1,111,3,Platinum
2943.0,20,316,523576.0,3,1,1,311,5,Platinum
2944.0,20,41,27606.0,3,3,4,334,10,Silver
2945.0,9,154,199535.0,1,1,2,112,4,Platinum
2946.0,17,30,1448208.0,2,3,1,231,6,Gold
2947.0,37,10,20362.0,3,4,4,344,11,Bronze
2948.0,13,11,27120.0,2,4,4,244,10,Silver
2949.0,78,20,11915.0,4,3,4,434,11,Bronze
2950.0,111,151,80819.0,4,1,3,413,8,Gold
2951.0,25,84,255185.0,3,2,1,321,6,Gold
2952.0,84,15,40997.0,4,4,3,443,11,Bronze
2953.0,20,47,47644.0,3,2,3,323,8,Gold
2954.0,13,2,10674.0,2,4,4,244,10,Silver
2955.0,50,38,72533.0,3,3,3,333,9,Silver
2956.0,20,92,106483.0,3,2,2,322,7,Gold
2957.0,9,233,193546.0,1,1,2,112,4,Platinum
2958.0,292,9,5798.0,4,4,4,444,12,Bronze
2959.0,10,60,134881.0,1,2,2,122,5,Platinum
2960.0,19,8,20380.0,2,4,4,244,10,Silver
2961.0,9,28,64118.0,1,3,3,133,7,Gold
2962.0,9,94,769126.0,1,2,1,121,4,Platinum
2963.0,65,39,46831.0,3,3,3,333,9,Silver
2964.0,17,32,25595.0,2,3,4,234,9,Silver
2965.0,9,34,78984.0,1,3,3,133,7,Gold
2966.0,2,110,264813.0,1,1,1,111,3,Platinum
2967.0,8,68,229316.0,1,2,1,121,4,Platinum
2968.0,5,666,440930.0,1,1,1,111,3,Platinum
2969.0,25,106,111914.0,3,1,2,312,6,Gold
2970.0,10,90,80419.0,1,2,3,123,6,Gold
2971.0,55,5,14180.0,3,4,4,344,11,Bronze
2972.0,20,53,83408.0,3,2,3,323,8,Gold
2973.0,22,51,179530.0,3,2,2,322,7,Gold
2974.0,21,17,45236.0,3,4,3,343,10,Silver
2975.0,9,129,109703.0,1,1,2,112,4,Platinum
2976.0,3,76,62530.0,1,2,3,123,6,Gold
2977.0,20,115,203608.0,3,1,2,312,6,Gold
2978.0,14,228,163300.0,2,1,2,212,5,Platinum
2979.0,9,97,45106.0,1,2,3,123,6,Gold
2980.0,10,110,57238.0,1,1,3,113,5,Platinum
2981.0,20,127,136305.0,3,1,2,312,6,Gold
